,0,1,2,3,4,5,6,7,8
9403,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,OPERADORA LAS AMERICAS S.A. DE C.V., 8172, 2015-11-13, 12,  1, ,
9404,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,GASOLINERA OLYMPIA DE VERACRUZ S.A. DE C.V., 1032, 2015-11-12, 16,  0, ,
9405,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,OPERADORA RASINES DE FRANQUICIAS S.A. DE C.V., 6865, 2015-11-12, 16,  0, ,
9406,VERACRUZ DE IGNACIO DE LA LLAVE, POZA RICA DE HIDALGO,PETRO MAR DEL GOLFO S.A. DE C.V., 8708, 2015-11-12, 16,  0, ,
9407,VERACRUZ DE IGNACIO DE LA LLAVE, URSULO GALVAN,SUPER SERVICIO ENRIQUEZ SA DE CV, 3631, 2015-11-11, 16,  0, ,
9408,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,LOS CAFETOS DE FORTIN S.A. DE C.V., 7240, 2015-11-11, 16,  0, ,
9409,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,GASOLINERIA CORDOBA S.A. DE C.V., 12027, 2015-11-11, 14,  0, ,
9410,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,LUIS IGNACIO LIBREROS TREJO, 431, 2015-11-10, 20,  0, ,
9411,VERACRUZ DE IGNACIO DE LA LLAVE, ORIZABA,GRUPO GASOLINERO DE ORIZABA S.A. DE C.V., 4008, 2015-11-10, 12,  0, ,
9412,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,SERVICIO LOS CAFETOS S.A. DE C.V., 5424, 2015-11-10, 22,  0, ,
9413,VERACRUZ DE IGNACIO DE LA LLAVE, ORIZABA,GRUPO GASOLINERO DE ORIZABA S.A. DE C.V., 662, 2015-11-09, 20,  0, ,
9414,VERACRUZ DE IGNACIO DE LA LLAVE, RIO BLANCO,GRUPO GASOLINERO DE ORIZABA S.A. DE C.V., 674, 2015-11-09, 16,  0, ,
9415,VERACRUZ DE IGNACIO DE LA LLAVE, MARIANO ESCOBEDO,GRUPO GASOLINERO DE ORIZABA SA DE CV, 5767, 2015-11-09, 12,  0, ,
9416,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,SERVICIO LOS COCOS SA DE CV, 1033, 2015-08-21, 26,  0, ,
9417,VERACRUZ DE IGNACIO DE LA LLAVE, BOCA DEL RIO,SERVI BOCA S.A. DE C.V., 3218, 2015-08-21, 16,  0, ,
9418,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,SERVICIO EL COYOL SA DE CV, 4190, 2015-08-21, 14,  0, ,
9419,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,MATERIALES COMBUSTIBLES SA DE CV, 5183, 2015-08-20, 18,  0, ,
9420,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,COMBUSTIBLES Y SERVICIOS ESMERALDA S.A. DE C.V., 5642, 2015-08-20, 16,  0, ,
9421,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,SERVICIO ISLA S.A. DE C.V., 6817, 2015-08-20, 16,  0, ,
9422,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,NOVOGAS TOLLOCAN S.A. DE C.V., 1005, 2015-08-19, 12,  0, ,
9423,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,CORPORATIVO YUNES MARQUEZ S.A. DE C.V., 6431, 2015-08-19, 12,  1, ,
9424,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,COMBUSTIBLES YANEZ S.A.DE C.V., 9847, 2015-08-19, 12,  3, ,
9425,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,CEGASEL S.A. DE C.V., 5634, 2015-08-18, 8,  0, ,
9426,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,ALDIA SA DE CV, 6115, 2015-08-18, El proveedor se negó a ser verificado. , ,,
9427,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,ESTACION DE SERVICIO EL CASTILLO S.A. DE C.V., 8614, 2015-08-18, 14,  1, ,
9428,VERACRUZ DE IGNACIO DE LA LLAVE, BOCA DEL RIO,OPERADORA ADRIMONTS.A. DE C.V., 7136, 2015-08-17, 8,  0, ,
9429,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,SERVICIO LAS BAJADAS S.A. DE C.V., 7559, 2015-08-17, 10,  0, ,
9430,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,SUPER SERVICIO DE CUAUHTEMOC Y COLLADO S.A. DE C.V., 8944, 2015-08-17, 8,  0, ,
9431,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,SERVICIO SABAGAS SA DE CV, 5576, 2015-06-17, 16,  3, ,
9432,VERACRUZ DE IGNACIO DE LA LLAVE, COATZACOALCOS,SERVICIO RIO CALZADAS S.A. DE C.V., 7967, 2015-05-18, 8,  0, ,
9433,VERACRUZ DE IGNACIO DE LA LLAVE, COATZACOALCOS,SERVICIO BEGA S.A. DE C.V., 8741, 2015-05-18, 12,  2, ,
9434,VERACRUZ DE IGNACIO DE LA LLAVE, AGUA DULCE,ESPERANZA RIVERA ZAPATA, 406, 2015-05-16, 14,  8, ,
9435,VERACRUZ DE IGNACIO DE LA LLAVE, COATZACOALCOS,SERVICIO DE PALMA 2000 SA DE CV, 5433, 2015-05-16, 14,  1, ,
9436,VERACRUZ DE IGNACIO DE LA LLAVE, POZA RICA DE HIDALGO,GASOLINERIA LOS VENADOS DE POZA RICA DE HIDALGO VERACRUZ SA DE CV, 4058, 2015-05-10, 26,  4, ,
9437,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,GASOLINERIA CORDOBA S.A. DE C.V., 11074, 2015-05-09, 18,  0, ,
9438,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,SUPER GAS DE CORDOBA SA DE CV, 4610, 2015-05-08, 18,  5, ,
9439,VERACRUZ DE IGNACIO DE LA LLAVE, MEDELLIN,DOS OCEANOS PASO DEL TORO S.A. DE .C.V., 669, 2015-04-19, 6,  1, ,
9440,VERACRUZ DE IGNACIO DE LA LLAVE, MEDELLIN,ESTACION DE SERVICIO ARIES SA DE CV, 5127, 2015-04-19, 12,  12, ,
9441,VERACRUZ DE IGNACIO DE LA LLAVE, COSAMALOAPAN DE CARPIO,BRAVO COMBUSTIBLES Y LUBRICANTES S.A. DE C.V., 1013, 2015-04-18, 18,  6, ,
9442,VERACRUZ DE IGNACIO DE LA LLAVE, COSAMALOAPAN DE CARPIO,BRAVO COMBUSTIBLES Y LUBRICANTES S.A. DE C.V., 2486, 2015-04-18, 18,  4, ,
9443,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,OPERADORA MONSI S.A. DE C.V., 3006, 2015-04-17, 28,  5, ,
9444,VERACRUZ DE IGNACIO DE LA LLAVE, BOCA DEL RIO,SERVICIO DOS HERMANOS S.A. DE C.V., 4762, 2015-04-17, 16,  2, ,
9445,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,GASOLINERA BECMO SA DE CV, 4872, 2015-04-17, 20,  0, ,
9446,VERACRUZ DE IGNACIO DE LA LLAVE, TUXPAN,GASOLINERAS BELLO PANTEPEC SA DE CV, 746, 2015-04-16, 16,  5, ,
9447,VERACRUZ DE IGNACIO DE LA LLAVE, TIHUATLAN,GRUPO FERCHE S.A. DE C.V., 11114, 2015-04-16, 16,  1, ,
9448,VERACRUZ DE IGNACIO DE LA LLAVE, TUXPAN,GASOLINERIA FOY DE TUXPAN S.A. DE C.V., 4589, 2015-04-15, 24,  1, ,
9449,VERACRUZ DE IGNACIO DE LA LLAVE, TUXPAN,GASOLINERAS BELLO SA DE CV, 5962, 2015-04-15, El proveedor se negó a ser verificado. , ,,
9450,VERACRUZ DE IGNACIO DE LA LLAVE, BOCA DEL RIO,SERVICIO GARFLO S.A. DE C.V., 7748, 2015-04-15, 16,  5, ,
9451,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,GASOLINERIA LAS PALMAS S.A DE C.V., 8934, 2015-04-15, 12,  0, ,
9452,VERACRUZ DE IGNACIO DE LA LLAVE, TUXPAN,COMBUSTIBLES DE TUXPAN S.A. DE C.V., 9506, 2015-04-15, 12,  2, ,
9453,VERACRUZ DE IGNACIO DE LA LLAVE, BOCA DEL RIO,COMBUSTIBLES REAL S.A. DE C.V., 10907, 2015-04-15, 16,  1, ,
9454,VERACRUZ DE IGNACIO DE LA LLAVE, MARTINEZ DE LA TORRE,SERVICIO SAN RAFAEL SA DE CV, 765, 2015-04-14, 16,  0, ,
9455,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,GRUPO GILGA S.A. DE C.V., 1034, 2015-04-14, 20,  2, ,
9456,VERACRUZ DE IGNACIO DE LA LLAVE, POZA RICA DE HIDALGO,MANUEL ESTEBAN BAUZA MENDOZA, 2600, 2015-04-14, 16,  1, ,
9457,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,SERVICIO TRIMAGE S.A. DE C.V., 7103, 2015-04-14, 8,  2, ,
9458,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,CENTRO GASOLINERO ANIMAS S.A. DE C.V., 12237, 2015-04-14, 32,  5, ,
9459,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,MATERIALES COMBUSTIBLES SA DE CV, 5183, 2015-04-13, 18,  0, ,
9460,VERACRUZ DE IGNACIO DE LA LLAVE, COTAXTLA,FRANCISCO RAFAEL ZORRILLA ALANIS, 5842, 2015-04-13, El proveedor se negó a ser verificado. , ,,
9461,VERACRUZ DE IGNACIO DE LA LLAVE, BOCA DEL RIO,SERVICIO VILLA S.A. DE C.V., 6873, 2015-04-13, 8,  1, ,
9462,VERACRUZ DE IGNACIO DE LA LLAVE, POZA RICA DE HIDALGO,SERVICIO ARMLO S. A. DE C. V., 7286, 2015-04-13, 12,  5, ,
9463,VERACRUZ DE IGNACIO DE LA LLAVE, POZA RICA DE HIDALGO,C C SERVICIO JUAREZ S.A. DE C.V., 7637, 2015-04-13, 16,  3, ,
9464,VERACRUZ DE IGNACIO DE LA LLAVE, TLAPACOYAN,OPERADORA DE SERVICIOS PETROLIFEROS SA DE CV, 848, 2015-04-11, 22,  0, ,
9465,VERACRUZ DE IGNACIO DE LA LLAVE, CAZONES DE HERRERA,COMBUSTIBLES Y LUBRICANTES CAZONES S.A. DE C.V., 3937, 2015-04-11, 6,  2, ,
9466,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,SUPER  GAS DE SAN MIGUELITO S.A. DE C.V., 5699, 2015-04-11, 20,  1, ,
9467,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,KANZ COMBUSTIBLES TRES S.A. DE C.V., 8069, 2015-04-11, 22,  0, ,
9468,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,CENTRO GASOLINERO ANIMAS S.A. DE C.V., 3024, 2015-04-10, 36,  0, ,
9469,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,GASOLINERA GARNICA SA DE CV, 4683, 2015-04-10, 32,  10, ,
9470,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,ALDIA SA DE CV, 6115, 2015-04-10, El proveedor se negó a ser verificado. , ,,
9471,VERACRUZ DE IGNACIO DE LA LLAVE, EMILIANO ZAPATA,SERVICIO CARROLO S.A. DE C.V., 8663, 2015-04-10, 12,  0, ,
9472,VERACRUZ DE IGNACIO DE LA LLAVE, ORIZABA,SERVICIO ESCAMELA S. A. DE C. V., 10357, 2015-04-10, 16,  1, ,
9473,VERACRUZ DE IGNACIO DE LA LLAVE, ORIZABA,TEN GAS S.A. DE C.V., 10850, 2015-04-10, 12,  1, ,
9474,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,SERVICIO MACUILTEPEC SA DE CV, 506, 2015-04-09, 38,  8, ,
9475,VERACRUZ DE IGNACIO DE LA LLAVE, ORIZABA,GASOLINERA ROJI S.A. DE C.V., 663, 2015-04-09, 12,  0, ,
9476,VERACRUZ DE IGNACIO DE LA LLAVE, ORIZABA,KANZ COMBUSTIBLES S.A. DE C.V., 6750, 2015-04-09, 12,  0, ,
9477,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,GRUPO JESSY S.A. DE C.V., 7920, 2015-01-25, 16,  0, ,
9478,VERACRUZ DE IGNACIO DE LA LLAVE, COTAXTLA,SERVICIOS UNIDOS TINAJASS.A._DE C.V., 2806, 2015-01-24, 10,  5, ,
9479,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,GRUPO JESSY S.A. DE C.V., 4631, 2015-01-24, 20,  3, ,
9480,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,RODRIGUEZ Y RODRIGUEZS.A.DE C.V., 436, 2015-01-23, 18,  8, ,
9481,VERACRUZ DE IGNACIO DE LA LLAVE, FORTIN,SERVICIOS UNIDOS FORTINS.A. DE C.V., 440, 2015-01-23, 16,  0, ,
9482,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,JOAQUIN MONTIEL VAZQUEZ, 433, 2015-01-22, 8,  0, ,
9483,VERACRUZ DE IGNACIO DE LA LLAVE, ALVARADO,SERVICIO CALDERAS CENTENARIO S.A. DE C.V., 6571, 2014-10-10, 9,  5, ,
9484,VERACRUZ DE IGNACIO DE LA LLAVE, PANUCO,SERVICIOS RIO PANUCOS.A. DE C.V., 3787, 2014-10-09, 2,  0, ,
9485,VERACRUZ DE IGNACIO DE LA LLAVE, TAMIAHUA,GASOLINERA FOY CABO ROJO S.A. DE C.V., 12046, 2014-10-08, 16,  0, ,
9486,VERACRUZ DE IGNACIO DE LA LLAVE, TUXPAN,SERVICIO CANOAS SA DE CV, 6257, 2014-10-07, 8,  0, ,
9487,VERACRUZ DE IGNACIO DE LA LLAVE, TUXPAN,GASOLINERA MARINA  FOY TAMPAMACHOCO S.A. DE C.V., 8194, 2014-10-07, 8,  1, ,
9488,VERACRUZ DE IGNACIO DE LA LLAVE, ORIZABA,GASOLINERA ROJI S.A. DE C.V., 663, 2014-09-24, 12,  0, ,
9489,VERACRUZ DE IGNACIO DE LA LLAVE, COSAMALOAPAN DE CARPIO,BRAVO COMBUSTIBLES Y LUBRICANTES S.A. DE C.V., 1013, 2014-09-24, 18,  0, ,
9490,VERACRUZ DE IGNACIO DE LA LLAVE, COSOLEACAQUE,GRUPO GASOLINERO TAO S.A DE C.V., 11435, 2014-09-23, 16,  2, ,
9491,VERACRUZ DE IGNACIO DE LA LLAVE, COATZACOALCOS,ROALJO S.A. DE C.V., 6763, 2014-09-22, 8,  0, ,
9492,VERACRUZ DE IGNACIO DE LA LLAVE, ACAYUCAN,SERVICIO PRIMA S.A. DE C.V., 9836, 2014-09-22, 24,  0, ,
9493,VERACRUZ DE IGNACIO DE LA LLAVE, COATZACOALCOS,TRABAJADORES MEXICANOS S.A. DE C.V., 7380, 2014-09-20, 12,  0, ,
9494,VERACRUZ DE IGNACIO DE LA LLAVE, JAMAPA,SERVICIO JAMAPA S.A. DE C.V., 8920, 2014-09-20, 8,  3, ,
9495,VERACRUZ DE IGNACIO DE LA LLAVE, COATZACOALCOS,NUESTRA SENORA DEL TEPEYAC S.A. DE C.V., 9985, 2014-09-20, 12,  1, ,
9496,VERACRUZ DE IGNACIO DE LA LLAVE, MARTINEZ DE LA TORRE,SERVICIO SAN RAFAEL SA DE CV, 765, 2014-09-19, 16,  0, ,
9497,VERACRUZ DE IGNACIO DE LA LLAVE, TIHUATLAN,GASOLINERA TIHUATLAN S.A. DE C.V., 767, 2014-09-19, 12,  0, ,
9498,VERACRUZ DE IGNACIO DE LA LLAVE, SAN ANDRES TUXTLA,SERVICIO LA NUEVA VICTORIA S.A. DE C.V., 9550, 2014-09-19, 4,  0, ,
9499,VERACRUZ DE IGNACIO DE LA LLAVE, ACAYUCAN,SERVICIO PRIMA S.A. DE C.V, 10136, 2014-09-19, El proveedor se negó a ser verificado. , ,,
9500,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,GASOLINERIA LAS PALMAS S.A. DE C.V., 10664, 2014-09-19, 18,  0, ,
9501,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,RZ GASOLINERIAS S.A. DE C.V., 10710, 2014-09-19, 20,  2, ,
9502,VERACRUZ DE IGNACIO DE LA LLAVE, CERRO AZUL,COMBUSTIBLES Y ACEITES LA FE S.A. DE C.V., 2353, 2014-09-18, 12,  0, ,
9503,VERACRUZ DE IGNACIO DE LA LLAVE, TANTOYUCA,GASOLINERA GONZALEZ SA DE CV, 2361, 2014-09-18, 19,  0, ,
9504,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,SUPER SERVICIO COSTA VERDE S.A. DE C.V., 6828, 2014-09-18, 16,  0, ,
9505,VERACRUZ DE IGNACIO DE LA LLAVE, JILOTEPEC,GRUPO JESSY S.A. DE C.V., 8279, 2014-09-18, 12,  0, ,
9506,VERACRUZ DE IGNACIO DE LA LLAVE, ALVARADO,GRUPO GASOLINERO CASABLANCA S.A. DE C.V., 9476, 2014-09-18, 20,  2, ,
9507,VERACRUZ DE IGNACIO DE LA LLAVE, MEDELLIN,PETROSERVICIOS BOCA S.A. DE C.V., 10168, 2014-09-18, 18,  5, ,
9508,VERACRUZ DE IGNACIO DE LA LLAVE, TUXPAN,GASOLINERAS BELLO PANTEPEC SA DE CV, 746, 2014-09-17, 16,  0, ,
9509,VERACRUZ DE IGNACIO DE LA LLAVE, LAS VIGAS DE RAMIREZ,ESTACION CASA BLANCA SA DE CV, 5483, 2014-09-17, 16,  0, ,
9510,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,SERVICIO ECHEVEN S.A. DE C.V., 5968, 2014-09-17, 24,  7, ,
9511,VERACRUZ DE IGNACIO DE LA LLAVE, SAN ANDRES TUXTLA,COMERCIALIZADORA KAYRO S.A. DE C.V., 7535, 2014-09-17, 8,  0, ,
9512,VERACRUZ DE IGNACIO DE LA LLAVE, CASTILLO DE TEAYO,GASOLINERIA OSAL S.A. DE C.V., 8408, 2014-09-17, 6,  0, ,
9513,VERACRUZ DE IGNACIO DE LA LLAVE, MALTRATA,COMBUSTIBLES REAL S.A. DE C.V., 9299, 2014-09-17, 12,  0, ,
9514,VERACRUZ DE IGNACIO DE LA LLAVE, ACTOPAN,CELEGAS S.A. DE C.V., 11016, 2014-09-17, 16,  0, ,
9515,VERACRUZ DE IGNACIO DE LA LLAVE, SANTIAGO TUXTLA,GASOLINERA DE LOS TUXTLAS S.A. DE C.V., 1004, 2014-09-16, El proveedor se negó a ser verificado. , ,,
9516,VERACRUZ DE IGNACIO DE LA LLAVE, CAZONES DE HERRERA,COMBUSTIBLES Y LUBRICANTES CAZONES S.A. DE C.V., 3937, 2014-09-16, 6,  0, ,
9517,VERACRUZ DE IGNACIO DE LA LLAVE, ANGEL R. CABADA,SERVICIOS INTEGRADOS DE SOTAVENTO S.A. DE C.V., 4021, 2014-09-16, El proveedor se negó a ser verificado. , ,,
9518,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,GRUPO FERCHE SA DE CV, 5076, 2014-09-16, 16,  0, ,
9519,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,SUPER GAS DE FORTIN S.A. DE C.V., 6762, 2014-09-16, 18,  0, ,
9520,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,GRUPO JESSY S.A. DE C.V., 8169, 2014-09-16, 20,  0, ,
9521,VERACRUZ DE IGNACIO DE LA LLAVE, FORTIN,AUTO SERVICIO ORIENTE S.A. DE C.V., 8250, 2014-09-16, 18,  0, ,
9522,VERACRUZ DE IGNACIO DE LA LLAVE, GUTIERREZ ZAMORA,GASOLINERA FOY CERRO AZUL S. A. DE C. V., 9361, 2014-09-16, 24,  0, ,
9523,VERACRUZ DE IGNACIO DE LA LLAVE, GUTIERREZ ZAMORA,GASOLINERIAS GOMEZ S.A. DE C.V., 749, 2014-09-15, 4,  0, ,
9524,VERACRUZ DE IGNACIO DE LA LLAVE, LA ANTIGUA,SERVICIO CARDELS.A._DE C.V., 1037, 2014-09-15, 26,  0, ,
9525,VERACRUZ DE IGNACIO DE LA LLAVE, GUTIERREZ ZAMORA,COMBUSTIBLES Y LUBRICANTES LA PIOJA S.A. DE C.V., 2865, 2014-09-15, 10,  0, ,
9526,VERACRUZ DE IGNACIO DE LA LLAVE, MEDELLIN,ESTACION DE SERVICIO ARIES SA DE CV, 5127, 2014-09-15, 12,  2, ,
9527,VERACRUZ DE IGNACIO DE LA LLAVE, BOCA DEL RIO,INMOBILIARIA ROJAS & GAS S.A. DE C.V., 6872, 2014-09-15, 8,  0, ,
9528,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,GASOLINERA MOPETI S.A. DE C.V., 7126, 2014-09-15, 8,  8, ,
9529,VERACRUZ DE IGNACIO DE LA LLAVE, URSULO GALVAN,SARA MONTIEL ESCOBAR, 8768, 2014-09-15, 12,  0, ,
9530,VERACRUZ DE IGNACIO DE LA LLAVE, URSULO GALVAN,SERVICIO JAREROS SA DE CV, 9262, 2014-09-15, 8,  0, ,
9531,VERACRUZ DE IGNACIO DE LA LLAVE, TRES VALLES,COMBUSTIBLES LA POCHOTA S.A. DE C.V., 10822, 2014-09-15, 8,  0, ,
9532,VERACRUZ DE IGNACIO DE LA LLAVE, HUATUSCO,ESTACION DE SERVICIO LOS ALAMOS S.A. DE C.V., 441, 2014-09-13, 18,  2, ,
9533,VERACRUZ DE IGNACIO DE LA LLAVE, PAPANTLA,SUPER SERVICIO PAPANTLA SA DE CV, 761, 2014-09-13, 16,  2, ,
9534,VERACRUZ DE IGNACIO DE LA LLAVE, TIERRA BLANCA,GRUPO GASOLINERO ESSA S.A. DE C.V., 7310, 2014-09-13, 16,  4, ,
9535,VERACRUZ DE IGNACIO DE LA LLAVE, PEROTE,CONSORCIO GASOLINERO ARLO S.A. DE C.V., 2545, 2014-09-12, 16,  2, ,
9536,VERACRUZ DE IGNACIO DE LA LLAVE, COTAXTLA,SERVICIO MATA ESPINO SA DE CV, 6373, 2014-09-12, 20,  5, ,
9537,VERACRUZ DE IGNACIO DE LA LLAVE, COATZINTLA,SERVICIOS INTEGRALES ALFA Y OMEGA S.A. DE C.V., 8021, 2014-09-12, 16,  5, ,
9538,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,COMBUSTIBLES REALS.A. DE C.V., 10358, 2014-09-12, 18,  1, ,
9539,VERACRUZ DE IGNACIO DE LA LLAVE, POZA RICA DE HIDALGO,GASOLINERIA EL CUATRO Y MEDIO S.A. DE C.V., 11352, 2014-09-12, 8,  4, ,
9540,VERACRUZ DE IGNACIO DE LA LLAVE, PEROTE,BARRALES Y FERNANDEZS.A. DE C.V., 514, 2014-09-11, 16,  1, ,
9541,VERACRUZ DE IGNACIO DE LA LLAVE, ORIZABA,SERVICIO ESCAMELA S. A. DE C. V., 10357, 2014-09-11, 16,  2, ,
9542,VERACRUZ DE IGNACIO DE LA LLAVE, ORIZABA,PROVEEDORA DE COMBUSTIBLES ORIZABAS.A.DE C.V., 2809, 2014-04-29, El proveedor se negó a ser verificado. , ,,
9543,VERACRUZ DE IGNACIO DE LA LLAVE, ORIZABA,TEN GAS S.A. DE C.V., 10851, 2014-04-29, 16,  16, ,
9544,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,ESTACION DE SERVICIO EL SAUCILLO S.A. DE C.V., 11201, 2014-04-28, 12,  2, ,
9545,VERACRUZ DE IGNACIO DE LA LLAVE, PUENTE NACIONAL,SERVICIO LOS CEDROS SA DE CV, 5429, 2014-04-26, 22,  2, ,
9546,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,SERVICIO ARISTA SA DE CV, 5756, 2014-04-26, 24,  2, ,
9547,VERACRUZ DE IGNACIO DE LA LLAVE, BOCA DEL RIO,SERVICIO VILLA S.A. DE C.V., 6873, 2014-04-26, 8,  2, ,
9548,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,SUPER SERVICIO DE CUAUHTEMOC Y COLLADO S.A. DE C.V., 8944, 2014-04-26, 8,  0, ,
9549,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,GASOLINERA BECMO SA DE CV, 4872, 2014-04-25, 20,  2, ,
9550,VERACRUZ DE IGNACIO DE LA LLAVE, CORDOBA,SUPER  GAS DE SAN MIGUELITO S.A. DE C.V., 5699, 2014-04-25, 20,  3, ,
9551,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,SERVICIO RAULIAM S.A. DE C.V., 11284, 2014-04-25, 20,  6, ,
9552,VERACRUZ DE IGNACIO DE LA LLAVE, BOCA DEL RIO,OPERADORA ADRIMONTS.A. DE C.V., 7136, 2014-04-24, 8,  2, ,
9553,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,MARIA HILDA VEGA ARRIAGA, 7439, 2014-04-24, 8,  8, ,
9554,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,OPERADORA MONSI S.A. DE C.V., 3006, 2014-04-23, 28,  9, ,
9555,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,GRUPO JESSY S.A. DE C.V., 4631, 2014-04-23, 20,  20, ,
9556,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,CENTRO GASOLINERO ANIMAS S.A. DE C.V., 3024, 2014-04-22, 36,  3, ,
9557,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,IMPULSORA DE XALAPA S.A. DE C.V., 5143, 2014-04-22, 20,  0, ,
9558,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,SERVICIO SABAGAS SA DE CV, 5576, 2014-04-22, 16,  0, ,
9559,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,GRUPO JESSY S.A. DE C.V., 7920, 2014-04-22, 16,  12, ,
9560,VERACRUZ DE IGNACIO DE LA LLAVE, XALAPA,SERVICIO PARAISO S. DE R.L.DE C.V., 503, 2014-04-21, 16,  2, ,
9561,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,SERVICIO TRIMAGE S.A. DE C.V., 7103, 2014-04-21, 8,  4, ,
9562,VERACRUZ DE IGNACIO DE LA LLAVE, VERACRUZ,RODHERGAS S.A. DE C.V., 9911, 2014-04-19, 12,  11, ,
9563,VERACRUZ DE IGNACIO DE LA LLAVE, POZA RICA DE HIDALGO,GASOLINERIA LOS VENADOS DE POZA RICA DE HIDALGO VERACRUZ SA DE CV, 4058, 2014-04-18, 30,  9, ,
9564,VERACRUZ DE IGNACIO DE LA LLAVE, POZA RICA DE HIDALGO,OPERADORA DE SERVICIOS PETROLIFEROS S.A. DE C.V., 6725, 2014-04-18, 16,  0, ,
9565,VERACRUZ DE IGNACIO DE LA LLAVE, POZA RICA DE HIDALGO,GASOLINERA ORION S.A. DE C.V., 8593, 2014-04-18, 8,  2, ,
9566,VERACRUZ DE IGNACIO DE LA LLAVE, POZA RICA DE HIDALGO,CRISAN DEL GOLFO S.A. DE C.V., 11268, 2014-04-18, 18,  1, ,
9567,VERACRUZ DE IGNACIO DE LA LLAVE, POZA RICA DE HIDALGO,SUPER SERVICIO POZA RICA S.A., 764, 2014-04-17, 24,  3, ,
9568,VERACRUZ DE IGNACIO DE LA LLAVE, POZA RICA DE HIDALGO,SERVICIO ARMLO S. A. DE C. V., 7286, 2014-04-17, 12,  5, ,
9569,VERACRUZ DE IGNACIO DE LA LLAVE, POZA RICA DE HIDALGO,GASOLINERA LA 13 S.A. DE C.V., 8041, 2014-04-17, 8,  0, ,
