,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3644,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",2,,,,,,,,,,,,,,,,
3645,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",4,,,,,,,,,,,,,,,,
3646,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3647,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",2,,,,,,,,,,,,,,,,
3648,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,,,,,
3649,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3650,6.2,Precinto,Dispositivo de seguridad utilizado para evitar la manipulaci…(ver más),2,,,,,,,,,,,,,,,,
3651,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,4.6,Caratula indicadora,La pantalla del dispensario debe mostrar la información sob…(ver más),3,,,,,,,,
3652,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,
3653,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3654,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,4.6,Caratula indicadora,La pantalla del dispensario debe mostrar la información sob…(ver más),2,,,,,,,,,,,,
3655,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),4,,,,,,,,,,,,,,,,
3656,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3657,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",2,,,,,,,,,,,,
3658,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",2,,,,,,,,,,,,,,,,
3659,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",2,,,,,,,,,,,,
3660,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",2,,,,,,,,,,,,
3661,4.6,Caratula indicadora,La pantalla del dispensario debe mostrar la información sob…(ver más),1,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),1,,,,,,,,,,,,
3662,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),1,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,
3663,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",16,,,,,,,,,,,,,,,,
3664,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,,,,,,,,,,,,,,,,
3665,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),4,,,,,,,,,,,,
3666,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3667,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),4,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",1,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),1,,,,,,,,
3668,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,,,,,,,,,,,,,,,,
3669,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),6,,,,,,,,,,,,
3670,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3671,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),4,,,,,,,,,,,,,,,,
3672,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3673,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,4.6,Caratula indicadora,La pantalla del dispensario debe mostrar la información sob…(ver más),1,,,,,,,,,,,,
3674,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,
3675,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,
3676,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),4,,,,,,,,,,,,,,,,
3677,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),1,,,,,,,,
3678,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3679,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",4,,,,,,,,,,,,,,,,
3680,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,
3681,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),4,,,,,,,,,,,,,,,,
3682,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,,,,,,,,,,,,
3683,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),2,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,,,,,,,,,,,,
3684,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),4,,,,,,,,,,,,,,,,
3685,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,
3686,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3687,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",2,,,,,,,,,,,,,,,,
3688,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3689,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3690,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3691,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,,,,,,,,,
3692,6.3,Calibración,Falta del ajuste de un instrumento de medición dentro de la…(ver más),1,,,,,,,,,,,,,,,,
3693,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3694,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3695,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3696,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",1,,,,,,,,,,,,
3697,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3698,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,
3699,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",2,,,,,,,,,,,,,,,,
3700,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",2,,,,,,,,,,,,
3701,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,7.1,Fuera de servicio,Cuando un instrumento de medición se encuentra fuera de ope…(ver más),1,,,,,,,,,,,,
3702,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,,,,,,,,,,,,,,,,
3703,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",6,,,,,,,,,,,,,,,,
3704,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,
3705,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3706,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,
3707,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,,,,,,,,,,,,,,,,
3708,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3709,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,,,,,,,,,
3710,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3711,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),2,,,,,,,,,,,,,,,,
3712,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",2,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,
3713,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3714,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,7.1,Fuera de servicio,Cuando un instrumento de medición se encuentra fuera de ope…(ver más),1,,,,,,,,
3715,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,7.1,Fuera de servicio,Cuando un instrumento de medición se encuentra fuera de ope…(ver más),2,,,,,,,,,,,,
3716,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3717,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",18,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),1,,,,,,,,,,,,
3718,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",3,,,,,,,,,,,,
3719,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,,,,,,,,,,,,,,,,
3720,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),1,,,,,,,,,,,,
3721,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",14,,,,,,,,,,,,,,,,
3722,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",4,,,,,,,,,,,,,,,,
3723,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3724,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",4,,,,,,,,,,,,,,,,
3725,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",2,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",2,,,,,,,,,,,,
3726,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3727,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",2,,,,,,,,,,,,
3728,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",22,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,
3729,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",8,,,,,,,,,,,,,,,,
3730,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),2,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,
3731,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3732,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,,,,,
3733,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,,,,,
3734,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3735,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",4,,,,,,,,,,,,,,,,
3736,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),5,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),5,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),1,,,,,,,,
3737,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3738,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),2,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,,,,,,,,,,,,
3739,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,,,,,,,,,
3740,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),2,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,
3741,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),8,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),10,,,,,,,,,,,,
3742,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3743,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3744,4.6,Caratula indicadora,La pantalla del dispensario debe mostrar la información sob…(ver más),2,,,,,,,,,,,,,,,,
3745,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3746,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",12,,,,,,,,,,,,,,,,
3747,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3748,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,
3749,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,,,,,
3750,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3751,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),1,,,,,,,,,,,,
3752,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3753,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3754,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),1,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,
3755,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,,,,,,,,,,,,,,,,
3756,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,
3757,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3758,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3759,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3760,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,
3761,6.2,Precinto,Dispositivo de seguridad utilizado para evitar la manipulaci…(ver más),4,,,,,,,,,,,,,,,,
3762,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3763,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,
3764,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3765,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3766,7.1,Fuera de servicio,Cuando un instrumento de medición se encuentra fuera de ope…(ver más),6,,,,,,,,,,,,,,,,
3767,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3768,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3769,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3770,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),1,,,,,,,,,,,,,,,,
3771,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,
3772,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3773,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,
3774,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3775,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3776,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3777,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,,,,,
3778,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),2,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,
3779,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,
3780,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3781,4.6,Caratula indicadora,La pantalla del dispensario debe mostrar la información sob…(ver más),2,,,,,,,,,,,,,,,,
3782,1.1,Modelo o Prototipo,Se refiere al documento emitido por la Dirección General de…(ver más),8,,,,,,,,,,,,,,,,
3783,1.1,Modelo o Prototipo,Se refiere al documento emitido por la Dirección General de…(ver más),8,,,,,,,,,,,,,,,,
3784,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,
3785,1.1,Modelo o Prototipo,Se refiere al documento emitido por la Dirección General de…(ver más),8,,,,,,,,,,,,,,,,
3786,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3787,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,
3788,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",2,6.3,Calibración,Falta del ajuste de un instrumento de medición dentro de la…(ver más),2,,,,,,,,,,,,
3789,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",3,,,,,,,,,,,,,,,,
3790,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",4,,,,,,,,,,,,,,,,
3791,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",8,,,,,,,,,,,,,,,,
3792,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",6,,,,,,,,,,,,,,,,
3793,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",6,,,,,,,,,,,,,,,,
3794,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
3795,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3796,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",10,,,,,,,,,,,,,,,,
3797,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,
3798,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",2,,,,,,,,,,,,,,,,
3799,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",4,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",2,,,,,,,,,,,,
3800,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",4,,,,,,,,,,,,,,,,
3801,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",4,,,,,,,,,,,,,,,,
3802,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",4,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",4,,,,,,,,,,,,
3803,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,
3804,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,
3805,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3806,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,,,,,
3807,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",4,,,,,,,,
3808,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
3809,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,
3810,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",1,,,,,,,,,,,,
3811,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",2,,,,,,,,,,,,,,,,
3812,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,
