Estado, Municipio, Razón social, Fecha, BV, BI, VVPV, VVPI, VPV, VPI, AV, AI, Resultado
HIDALGO, ZACUALTIPAN DE ANGELES,"GARZA GAS DE PROVINCIA, S.A. DE C.V.", 2016-11-11, 6,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, ATITALAQUIA,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-11-10, 11,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, PROGRESO DE OBREGON,"COMBUSTIBLES MODERNOS DE MEXICO, S.A. DE C.V.", 2016-11-10, 6,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"COMBUSTIBLES Y GASES DE TEPEJI, S.A. DE C.V.", 2016-11-10, 0,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
HIDALGO, ALMOLOYA,"GAS DE APAN, S.A. DE C.V.", 2016-11-09, 13,  4,  0,  0,  0,  0,  0,  0,CON INFRACCIÓN
HIDALGO, HUASCA DE OCAMPO,"ATOTOGAS, S.A. DE C.V.", 2016-11-09, 2,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, TENANGO DE DORIA,OSCAR MENDOZA HERNANDEZ, 2016-11-09, 4,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, CUAUTEPEC DE HINOJOSA,"POL GAS, S.A. DE C.V.", 2016-11-08, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
HIDALGO, TULA DE ALLENDE,"GAS IMPERIAL, S.A. DE C.V.", 2016-11-07, 13,  0,  0,  0,  1,  0,  1,  0,SIN INFRACCIÓN
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"GAS TOMZA DE MEXICO, S.A. DE C.V.", 2016-10-27, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"REDEGAS, S.A. DE C.V.", 2016-10-27, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"OPERADORA GAS PREMIUM, S.A. DE C.V.", 2016-10-27, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, TULA DE ALLENDE,"GAS IMPERIAL, S.A. DE C.V.", 2016-10-27, 13,  0,  0,  0,  2,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, MINERAL DE LA REFORMA,"GAS DE HIDALGO, S.A. DE C.V.", 2016-08-26, 22,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, PACHUCA,"GARZA GAS DE PROVINCIA, S.A. DE C.V.", 2016-08-26, 15,  2,  0,  0,  1,  0,  0,  0,CON INFRACCIÓN
HIDALGO, APAN,"COMERCIALIZADORA Y SERVICIOS EN GAS L.P. SEGAS, S.A. DE C.V.", 2016-08-25, 8,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, APAN,MARGARITA MONTER MARQUEZ, 2016-08-25, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, TEPEAPULCO,"COMBUGAS DEL VALLE DE MEXICO, S.A. DE C.V.", 2016-08-25, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
HIDALGO, TEPEAPULCO,"GAS DE TEPEAPULCO, S.A. DE C.V.", 2016-08-25, 3,  3,  0,  0,  0,  0,  0,  0,CON INFRACCIÓN
HIDALGO, ZEMPOALA,"GARZA GAS DE PROVINCIA, S.A. DE C.V.", 2016-05-26, 15,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCION
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"REDEGAS, S.A. DE C.V.", 2016-05-18, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"GAS TOMZA DE MEXICO, S.A. DE C.V.", 2016-05-18, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"COMBUSTIBLES Y GASES DE TEPEJI, S.A. DE C.V.", 2016-05-18, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
HIDALGO, EL ARENAL,"GAS DE HIDALGO, S.A. DE C.V.", 2016-04-28, 8,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, SAN SALVADOR,"FIGRA GAS, S.A. DE C.V.", 2016-04-28, 5,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, SINGUILUCAN,"GAS DE HIDALGO, S.A. DE C.V.", 2016-04-28, 6,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, MINERAL DE LA REFORMA,"GAS DE HIDALGO, S.A. DE C.V.", 2016-04-27, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"REDEGAS, S.A. DE C.V.", 2016-04-21, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"GAS TOMZA DE MEXICO, S.A. DE C.V.", 2016-04-21, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"COMBUSTIBLES Y GASES DE TEPEJI, S.A. DE C.V.", 2016-04-21, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"OPERADORA GAS PREMIUM, S.A. DE C.V.", 2016-04-21, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, PACHUCA DE SOTO,"GARZA GAS DE PROVINCIA, S.A. DE C.V.", 2016-04-05, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
HIDALGO, PACHUCA DE SOTO,"REGIO GAS CENTRAL, S.A. DE C.V.", 2016-04-05, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, PACHUCA DE SOTO,"FLAMA GAS, S.A. DE C.V.", 2016-04-05, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
HIDALGO, EPAZOYUCAN,"REGIO GAS CENTRAL, S.A. DE C.V.", 2016-03-18, 9,  0,  0,  0,  2,  0,  2,  0,SIN INFRACCIÓN
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"COMBUSTIBLES Y GASES DE TEPEJI, S.A. DE C.V.", 2016-03-07, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"GAS TOMZA DE MEXICO, S.A. DE C.V.", 2016-03-07, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
HIDALGO, EPAZOYUCAN,"REGIO GAS CENTRAL, S.A. DE C.V.", 2016-02-26, 9,  0,  0,  0,  3,  0,  2,  0,SIN INFRACCION
HIDALGO, TIZAYUCA,"GAS DE TIZAYUCA, S.A. DE C.V.", 2016-02-26, 9,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
HIDALGO, TIZAYUCA,"GAS DE TIZAYUCA, S.A. DE C.V.", 2016-02-26, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
HIDALGO, TIZAYUCA,"GAS DE TIZAYUCA, S.A. DE C.V.", 2016-02-26, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, TLAJOMULCO DE ZUÑIGA,"THERMOGAS, S.A. DE C.V.", 2016-11-29, 3,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCIÓN
JALISCO, AHUALULCO DE MERCADO,"GAS LICUADO, S.A. DE C.V.", 2016-11-28, 4,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, AMECAMECA,"GAS DE AMECA, S.A. DE C.V.", 2016-11-28, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
JALISCO, EL SALTO,"MILENIUM ASOCIACION, S.A. DE C.V.", 2016-11-28, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, EL SALTO,"DIESGAS, S.A. DE C.V.", 2016-11-28, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, TALA,"MAMEME GAS, S.A. DE C.V.", 2016-11-28, 15,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, EL SALTO,"SONIGAS, S.A. DE C.V.", 2016-11-26, 25,  9,  0,  0,  2,  1,  0,  0,CON INFRACCIÓN
JALISCO, EL SALTO,"DIESGAS, S.A. DE C.V.", 2016-11-26, 18,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, TLAJOMULCO DE ZUÑIGA,"DIESGAS, S.A. DE C.V.", 2016-11-26, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, GUADALAJARA,"MULTIGAS, S.A. DE C.V.", 2016-11-25, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, ZAPOPAN,"VELA GAS OCCIDENTE, S. DE R.L. DE C.V.", 2016-11-25, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
JALISCO, GUADALAJARA,"MULTIGAS, S.A. DE C.V.", 2016-11-24, 4,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, ZAPOTLANEJO,"GAS BUTEP, S.A.", 2016-11-24, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
JALISCO, TEOCALTICHE,"ALFA GAS, S.A. DE C.V.", 2016-11-23, 5,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, HUEJUCAR,"COMBUSTIBLES Y GASES DE ZACATECAS, S.A. DE C.V.", 2016-11-21, 5,  0,  0,  0,  0,  0,  0,  0,CON INFRACCIÓN
JALISCO, ZAPOTLANEJO,"GAS BUTEP, S.A.", 2016-10-26, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
JALISCO, ACATLAN DE JUAREZ,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-10-25, 7,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, SAYULA,"GAS LICUADO, S.A. DE C.V.", 2016-10-25, 5,  0,  0,  0,  4,  0,  2,  0,SIN INFRACCIÓN
JALISCO, TLAQUEPAQUE,"GAS LICUADO, S.A. DE C.V.", 2016-10-25, 0,  0,  1,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
JALISCO, TALA,"MAMEME GAS, S.A. DE C.V.", 2016-10-24, 15,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, TLAJOMULCO DE ZUÑIGA,"SUPER DE GDL, S. DE R.L. DE C.V.", 2016-10-24, 7,  0,  0,  0,  6,  1,  8,  0,CON INFRACCIÓN
JALISCO, TLAJOMULCO DE ZUÑIGA,"DURAGAS, S.A. DE C.V.", 2016-10-24, 8,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, TLAJOMULCO DE ZUÑIGA,"DURAGAS, S.A. DE C.V.", 2016-10-24, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, AHUALULCO DE MERCADO,"GAS LICUADO, S.A. DE C.V.", 2016-10-22, 5,  0,  0,  0,  2,  1,  2,  0,CON INFRACCIÓN
JALISCO, AMECA,"GAS DE AMECA, S.A. DE C.V.", 2016-10-22, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
JALISCO, AUTLAN DE NAVARRO,"GAS LICUADO, S.A. DE C.V.", 2016-10-21, 3,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, AUTLAN DE NAVARRO,"GAS LICUADO, S.A. DE C.V.", 2016-10-21, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, CIHUATLAN,"GAS MENGUC, S.A. DE C.V.", 2016-10-21, 6,  0,  0,  0,  4,  1,  2,  0,CON INFRACCIÓN
JALISCO, TOMATLAN,"CORAGAS, S.A. DE C.V.", 2016-10-20, 5,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
JALISCO, GUADALAJARA,"MULTIGAS, S.A. DE C.V.", 2016-09-24, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, GUADALAJARA,"MILENIUM ASOCIACION, S.A. DE C.V.", 2016-09-24, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, GUADALAJARA,"THERMOGAS, S.A. DE C.V.", 2016-09-24, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, GUADALAJARA,"MULTIGAS, S.A. DE C.V.", 2016-09-23, 3,  0,  0,  0,  1,  0,  1,  0,CON INFRACCION
JALISCO, GUADALAJARA,"THERMOGAS, S.A. DE C.V.", 2016-09-23, 4,  0,  0,  0,  0,  0,  0,  0,CON INFRACCION
JALISCO, GUADALAJARA,"GAS LICUADO, S.A. DE C.V.", 2016-09-22, 5,  0,  0,  0,  1,  0,  1,  0,CON INFRACCION
JALISCO, TEQUILA,"GAS LICUADO, S.A. DE C.V.", 2016-09-22, 5,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCION
JALISCO, ZAPOPAN,"VELA GAS OCCIDENTE, S. DE R.L. DE C.V.", 2016-09-22, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
JALISCO, ZAPOPAN,"SONIGAS, S.A. DE C.V.", 2016-09-21, 11,  0,  0,  0,  1,  1,  0,  0,CON INFRACCION
JALISCO, IXTLAHUACAN DEL RIO,"THERMOGAS, S.A. DE C.V.", 2016-09-20, 5,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, TEPATITLAN DE MORELOS,"GAS BUTEP, S.A.", 2016-09-20, 30,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, TONALA,"THERMOGAS, S.A. DE C.V.", 2016-09-20, 2,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCION
JALISCO, TEPATITLAN DE MORELOS,"THERMOGAS, S.A. DE C.V.", 2016-09-19, 3,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, YAHUALICA DE GONZALEZ GALLO,"GAS BUTEP, S.A.", 2016-09-19, 10,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, ZAPOTLANEJO,"GAS BUTEP, S.A.", 2016-09-19, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
JALISCO, EL SALTO,"SUPER DE GDL, S. DE R.L. DE C.V.", 2016-09-17, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, GUADALAJARA,"SONIGAS, S.A. DE C.V.", 2016-09-17, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, GUADALAJARA,"SONIGAS, S.A. DE C.V.", 2016-09-17, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, GUADALAJARA,"MULTIGAS, S.A. DE C.V.", 2016-09-17, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCION
JALISCO, ENCARNACION DE DIAZ,"CENTRAL DE GAS DEL BAJIO, S.A. DE C.V.", 2016-09-15, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, LAGOS DE MORENO,"DISTRIBUIDORA MEXICANA DE GAS L.P., S.A. DE C.V.", 2016-09-15, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
JALISCO, TEOCALTICHE,"ALFA GAS, S.A. DE C.V.", 2016-09-15, 5,  0,  0,  0,  0,  0,  0,  0,CON INFRACCION
JALISCO, VILLA HIDALGO,"ALFA GAS, S.A. DE C.V.", 2016-09-15, 5,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, LAGOS DE MORENO,"DISTRIBUIDORA DE GAS DE LAGOS, S.A. DE C.V.", 2016-09-14, 2,  2,  0,  0,  1,  0,  1,  0,CON INFRACCION
JALISCO, SAN JUAN DE LOS LAGOS,"DISTRIBUIDORA DE GAS NOEL, S.A. DE C.V.", 2016-09-14, 5,  0,  0,  0,  0,  0,  0,  0,CON INFRACCION
JALISCO, SAN JULIAN,"SUPER GAS DE LOS ALTOS, S.A. DE C.V.", 2016-09-14, 5,  0,  0,  0,  0,  0,  1,  0,CON INFRACCION
JALISCO, ARANDAS,"SUPER GAS DE LOS ALTOS, S.A. DE C.V.", 2016-09-13, 6,  0,  0,  0,  1,  0,  0,  0,CON INFRACCION
JALISCO, ATOTONILCO EL ALTO,"GAS LICUADO, S.A. DE C.V.", 2016-09-13, 3,  0,  0,  0,  0,  0,  0,  0,CON INFRACCION
JALISCO, LA BARCA,"GAS LICUADO, S.A. DE C.V.", 2016-09-13, 6,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, CHAPALA,"GAS LICUADO, S.A. DE C.V.", 2016-09-12, 2,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, EL SALTO,"MILENIUM ASOCIACION, S.A. DE C.V.", 2016-09-12, 18,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCION
JALISCO, TLAJOMULCO DE ZUÑIGA,"SUPER DE GDL, S. DE R.L. DE C.V.", 2016-09-12, 7,  0,  0,  0,  0,  0,  0,  0,CON INFRACCION
JALISCO, GUADALAJARA,"MULTIGAS, S.A. DE C.V.", 2016-02-13, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
JALISCO, GUADALAJARA,"THERMOGAS, S.A. DE C.V.", 2016-02-11, 3,  0,  0,  0,  1,  1,  2,  0,CON INFRACCION
JALISCO, GUADALAJARA,"GAS LICUADO, S.A. DE C.V.", 2016-02-10, 3,  0,  0,  0,  1,  1,  2,  0,CON INFRACCION
JALISCO, GUADALAJARA,"MULTIGAS, S.A. DE C.V.", 2016-02-10, 2,  0,  0,  0,  0,  0,  2,  1,CON INFRACCION
JALISCO, ZAPOPAN,"SONIGAS, S.A. DE C.V.", 2016-02-09, 11,  0,  0,  0,  1,  1,  1,  0,CON INFRACCION
JALISCO, EL SALTO,"MILENIUM ASOCIACION, S.A. DE C.V.", 2016-02-08, 4,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCION
JALISCO, EL SALTO,"DIESGAS, S.A. DE C.V.", 2016-02-08, 18,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCION
JALISCO, EL SALTO,"SONIGAS, S.A. DE C.V.", 2016-02-08, 17,  1,  0,  0,  1,  0,  1,  0,CON INFRACCION
JALISCO, ZAPOPAN,"GASIFICADORA LA PERLA, S.A. DE C.V.", 2016-02-06, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
JALISCO, TONALA,"THERMOGAS, S.A. DE C.V.", 2016-02-05, 7,  0,  0,  0,  2,  2,  0,  0,CON INFRACCION
JALISCO, ARANDAS,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-02-04, 13,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCION
JALISCO, TEPATITLAN DE MORELOS,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-02-03, 0,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCION
JALISCO, TEPATITLAN DE MORELOS,"ENERGETICOS TEPAK, S.A. DE C.V.", 2016-02-03, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
JALISCO, ZAPOTLANEJO,"GAS BUTEP, S.A.", 2016-02-03, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
JALISCO, ACATLAN DE JUAREZ,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-02-02, 7,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCION
MEXICO, HUIXQUILUCAN,"SERVIGAS DEL VALLE, S.A. DE C.V.", 2016-11-30, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, TEOLOYUCAN,"SATELITE GAS, S.A. DE C.V.", 2016-11-30, 0,  0,  0,  0,  0,  0,  3,  0,SIN INFRACCIÓN
MEXICO, TEOLOYUCAN,"AZTECA GAS, S.A. DE C.V.", 2016-11-30, 38,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TLALNEPANTLA,"GASOMATICO, S.A. DE C.V.", 2016-11-30, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, TLALNEPANTLA,"UNIGAS, S.A. DE C.V.", 2016-11-30, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TLALNEPANTLA,"GAS Y SERVICIO, S.A. DE C.V.", 2016-11-30, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, TLALNEPANTLA,"GAS METROPOLITANO, S.A. DE C.V.", 2016-11-30, 0,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"GAS NARVARTE, S.A. DE C.V.", 2016-11-29, 0,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"FLAMA GAS, S.A. DE C.V.", 2016-11-29, 75,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC DE MORELOS,"REGIO GAS, S.A. DE C.V.", 2016-11-29, 39,  0,  0,  0,  2,  1,  3,  0,CON INFRACCIÓN
MEXICO, NEZAHUALCOYOTL,"REGIO GAS, S.A. DE C.V.", 2016-11-29, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, NEZAHUALCOYOTL,"REGIO GAS, S.A. DE C.V.", 2016-11-29, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"GASAMEX, S.A. DE C.V.", 2016-11-28, 39,  0,  0,  0,  1,  0,  2,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"SERVICIOS ESPECIALES DE GAS L.P., S.A. DE C.V.", 2016-11-28, 24,  0,  0,  0,  1,  1,  1,  0,CON INFRACCIÓN
MEXICO, ECATEPEC,"TRENDI CARBURACION, S.A. DE C.V.", 2016-11-28, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
MEXICO, CUAUTITLAN IZCALLI,"GARZA GAS, S.A. DE C.V.", 2016-11-18, 0,  0,  0,  0,  0,  0,  3,  0,SIN INFRACCIÓN
MEXICO, CUAUTITLAN IZCALLI,"SUPERGAS DE MEXICO, S.A. DE C.V.", 2016-11-18, 12,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, HUIXQUILUCAN,"SERVIGAS DEL VALLE, S.A. DE C.V.", 2016-11-18, 30,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, NICOLAS ROMERO,"VIDRIOGAS, S.A. DE C.V.", 2016-11-18, 21,  0,  0,  0,  1,  0,  0,  0,CON INFRACCIÓN
MEXICO, NICOLAS ROMERO,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-11-18, 18,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TENANGO DEL VALLE,"GAS DEL VALLE DE TOLLOCAN, S.A. DE C.V.", 2016-11-18, 5,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TEOLOYUCAN,"SATELITE GAS, S.A. DE C.V.", 2016-11-18, 0,  0,  0,  0,  0,  0,  4,  0,SIN INFRACCIÓN
MEXICO, TEOLOYUCAN,"THEO GAS, S.A. DE C.V.", 2016-11-18, 4,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TEOTIHUACAN,"PIRAMIDES CORPORATIVO BF GASERO, S.A. DE C.V.", 2016-11-18, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, CHALCO,"GAS URBANO, S.A. DE C.V.", 2016-11-17, 15,  0,  0,  0,  0,  0,  4,  0,SIN INFRACCIÓN
MEXICO, CHALCO,"GASIPO, S.A. DE C.V.", 2016-11-17, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, CHALCO,"REGIO GAS, S.A. DE C.V.", 2016-11-17, 29,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
MEXICO, CHALCO,"G.G. GAS, S.A. DE C.V.", 2016-11-17, 12,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
MEXICO, COACALCO DE BERRIOZABAL,"USE GAS COACALCO, S.A. DE C.V.", 2016-11-17, 10,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ECATEPEC,"GAS CHAPULTEPEC, S.A. DE C.V.", 2016-11-17, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
MEXICO, IXTAPALUCA,"REYES GAS, S.A. DE C.V.", 2016-11-17, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCIÓN
MEXICO, IXTAPALUCA,"REYES GAS, S.A. DE C.V.", 2016-11-17, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCIÓN
MEXICO, TEOLOYUCAN,"COMPAÑIA DE GAS DEL CENTRO, S.A. DE C.V.", 2016-11-17, 7,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, AMECAMECA,"GAS POPO, S.A. DE C.V.", 2016-11-16, 13,  0,  0,  0,  2,  0,  2,  0,SIN INFRACCIÓN
MEXICO, CHALCO,"GASIPO, S.A. DE C.V.", 2016-11-16, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, TEOLOYUCAN,"COMPAÑIA DE GAS DEL CENTRO, S.A. DE C.V.", 2016-11-16, 7,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TEOLOYUCAN,"GAS RESIDENCIAL, S.A. DE C.V.", 2016-11-16, 7,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
MEXICO, VALLE DE CHALCO SOLIDARIDAD,"BULGAS, S.A. DE C.V.", 2016-11-16, 6,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ALMOLOYA DE JUAREZ,"GAS TOMZA DE MEXICO, S.A. DE C.V.", 2016-11-15, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
MEXICO, JOCOTITLAN,"GAS PADILLA, S.A. DE C.V.", 2016-11-15, 6,  0,  0,  0,  1,  1,  0,  0,CON INFRACCIÓN
MEXICO, TOLUCA,"GAS IMPERIAL, S.A. DE C.V.", 2016-11-15, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, TOLUCA,"GAS IMPERIAL, S.A. DE C.V.", 2016-11-15, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, ACOLMAN,"ENERGIA DEL CENTRO ENERGIA ECOLOGICA, S.A. DE C.V.", 2016-11-14, 5,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MEXICO, SAN MARTIN DE LAS PIRAMIDES,"GAS LAS ALBRICIAS, S.A. DE C.V.", 2016-11-14, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
